owner_id,owner_kind,owner_role,canonical_name,source_entity_id,owner_fund_id,parent_owner_id,identity_status,identity_confidence,identity_confidence_basis,identity_confidence_reason,decision_id,provenance_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status,created_at
OWNER_FUND_0651,fund,REPORTING_FUND,"Insight Partners (Cayman) XII Buyout Annex Fund, L.P.",FUND_0651,FUND_0651,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,"Consolidated Schedule of Investments / Insight Partners (Cayman) XII Buyout Annex Fund, L.P. / Cost",,ACTIVE,
OWNER_FUND_0652,fund,REPORTING_FUND,"Insight Partners Continuation Fund (Cayman), L.P.",FUND_0652,FUND_0652,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,4,"Consolidated Schedule of Investments / Insight Partners Continuation Fund (Cayman), L.P. / Cost",,ACTIVE,
OWNER_FUND_0653,fund,REPORTING_FUND,"Insight Partners Continuation Fund, L.P.",FUND_0653,FUND_0653,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,4,"Consolidated Schedule of Investments / Insight Partners Continuation Fund, L.P. / Cost",,ACTIVE,
OWNER_FUND_0654,fund,REPORTING_FUND,"Insight Venture Partners (Cayman) IX, L.P.",FUND_0654,FUND_0654,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,4,"Consolidated Schedule of Investments / Insight Venture Partners (Cayman) IX, L.P. / Cost",,ACTIVE,
OWNER_FUND_0655,fund,REPORTING_FUND,"Insight Venture Partners (Cayman) VIII, L.P.",FUND_0655,FUND_0655,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,4,"Consolidated Schedule of Investments / Insight Venture Partners (Cayman) VIII, L.P. / Cost",,ACTIVE,
OWNER_FUND_0656,fund,REPORTING_FUND,"Insight Venture Partners (Cayman) X, L.P.",FUND_0656,FUND_0656,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,4,"Consolidated Schedule of Investments / Insight Venture Partners (Cayman) X, L.P. / Cost",,ACTIVE,
OWNER_FUND_0657,fund,REPORTING_FUND,"Insight Venture Partners Coinvestment Fund (Delaware) III, L.P.",FUND_0657,FUND_0657,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,4,"Consolidated Schedule of Investments / Insight Venture Partners Coinvestment Fund (Delaware) III, L.P. / Cost",,ACTIVE,
OWNER_FUND_0658,fund,REPORTING_FUND,"Insight Venture Partners Coinvestment Fund II, L.P.",FUND_0658,FUND_0658,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,4,"Consolidated Schedule of Investments / Insight Venture Partners Coinvestment Fund II, L.P. / Cost",,ACTIVE,
OWNER_FUND_0659,fund,REPORTING_FUND,"Insight Venture Partners Coinvestment Fund III, L.P.",FUND_0659,FUND_0659,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,4,"Consolidated Schedule of Investments / Insight Venture Partners Coinvestment Fund III, L.P. / Cost",,ACTIVE,
OWNER_FUND_0660,fund,REPORTING_FUND,"Insight Venture Partners Growth-Buyout Coinvestment Fund (Cayman), L.P.",FUND_0660,FUND_0660,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,4,"Consolidated Schedule of Investments / Insight Venture Partners Growth-Buyout Coinvestment Fund (Cayman), L.P. / Cost",,ACTIVE,
OWNER_FUND_0661,fund,REPORTING_FUND,"Insight Venture Partners Growth-Buyout Coinvestment Fund, L.P.",FUND_0661,FUND_0661,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,4,"Consolidated Schedule of Investments / Insight Venture Partners Growth-Buyout Coinvestment Fund, L.P. / Cost",,ACTIVE,
OWNER_FUND_0662,fund,REPORTING_FUND,"Insight Venture Partners IX, L.P.",FUND_0662,FUND_0662,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,4,"Consolidated Schedule of Investments / Insight Venture Partners IX, L.P. / Cost",,ACTIVE,
OWNER_FUND_0663,fund,REPORTING_FUND,"Insight Venture Partners VII, L.P.",FUND_0663,FUND_0663,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,4,"Consolidated Schedule of Investments / Insight Venture Partners VII, L.P. / Cost",,ACTIVE,
OWNER_FUND_0664,fund,REPORTING_FUND,"Insight Venture Partners VIII (Co-Investors), L.P.",FUND_0664,FUND_0664,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,4,"Consolidated Schedule of Investments / Insight Venture Partners VIII (Co-Investors), L.P. / Cost",,ACTIVE,
OWNER_FUND_0665,fund,REPORTING_FUND,"Insight Venture Partners VIII, L.P.",FUND_0665,FUND_0665,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,4,"Consolidated Schedule of Investments / Insight Venture Partners VIII, L.P. / Cost",,ACTIVE,
OWNER_FUND_0666,fund,REPORTING_FUND,"Institutional Logistics Partners, LLC",FUND_0666,FUND_0666,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC063,2,"Real Assets Ending Market Value & Performance Summary (By Partnership) / Institutional Logistics Partners, LLC / 1-Yr Total Return",,ACTIVE,
OWNER_FUND_0667,fund,REPORTING_FUND,International Infrastructure Finance Company Fund,FUND_0667,FUND_0667,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,1,Alternatives Portfolio / International Infrastructure Finance Company Fund / Capital Commitment,,ACTIVE,
OWNER_FUND_0668,fund,REPORTING_FUND,"Investcorp Aspen Offshore Fund, L.P.",FUND_0668,FUND_0668,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,"Consolidated Schedule of Investments / Investcorp Aspen Offshore Fund, L.P. / Cost",,ACTIVE,
OWNER_FUND_0669,fund,REPORTING_FUND,Investindustrial VII L.P.,FUND_0669,FUND_0669,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,5,Consolidated Schedule of Investments / Investindustrial VII L.P. / Cost,,ACTIVE,
OWNER_FUND_0670,fund,REPORTING_FUND,"Ironsides Offshore Direct Investment Fund V, L.P.",FUND_0670,FUND_0670,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,"Consolidated Schedule of Investments / Ironsides Offshore Direct Investment Fund V, L.P. / Cost",,ACTIVE,
OWNER_FUND_0671,fund,REPORTING_FUND,Ivy Investment Vehicle LDC (SWPM),FUND_0671,FUND_0671,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / Ivy Investment Vehicle LDC (SWPM) / Ending Market Value (MM),,ACTIVE,
OWNER_FUND_0672,fund,REPORTING_FUND,JER Real Estate Partners,FUND_0672,FUND_0672,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,1,Real Estate Portfolio / JER Real Estate Partners / Capital Commitment,,ACTIVE,
OWNER_FUND_0673,fund,REPORTING_FUND,JER Real Estate Partners II,FUND_0673,FUND_0673,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,1,Real Estate Portfolio / JER Real Estate Partners II / Capital Commitment,,ACTIVE,
OWNER_FUND_0674,fund,REPORTING_FUND,JLL Income Property Trust,FUND_0674,FUND_0674,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC132,1,FREQUENT REVALUATIONS / NAV calculation frequency,,ACTIVE,
OWNER_FUND_0675,fund,REPORTING_FUND,"JLL Partners Fund VII Secondary (A), L.P.",FUND_0675,FUND_0675,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,5,"Consolidated Schedule of Investments / JLL Partners Fund VII Secondary (A), L.P. / Cost",,ACTIVE,
OWNER_FUND_0676,fund,REPORTING_FUND,JP Morgan Strategic Property Fund,FUND_0676,FUND_0676,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,2,Real Estate Portfolio / JP Morgan Strategic Property Fund / Capital Commitment,,ACTIVE,
OWNER_FUND_0677,fund,REPORTING_FUND,JPMorgan US Government Money Market Fund,FUND_0677,FUND_0677,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,7,Consolidated Schedule of Investments / JPMorgan US Government Money Market Fund / Fair Value,,ACTIVE,
OWNER_FUND_0678,fund,REPORTING_FUND,"Kelso Investment Associates IX, L.P.",FUND_0678,FUND_0678,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,5,"Consolidated Schedule of Investments / Kelso Investment Associates IX, L.P. / Cost",,ACTIVE,
OWNER_FUND_0679,fund,REPORTING_FUND,"Kelso Investment Associates VIII, L.P.",FUND_0679,FUND_0679,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,5,"Consolidated Schedule of Investments / Kelso Investment Associates VIII, L.P. / Cost",,ACTIVE,
OWNER_FUND_0680,fund,REPORTING_FUND,"KeyStone Industrial Fund, LP",FUND_0680,FUND_0680,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,1,"Real Estate Portfolio / KeyStone Industrial Fund, LP / Capital Commitment",,ACTIVE,
OWNER_FUND_0681,fund,REPORTING_FUND,"Kildare European Partners I, L.P.",FUND_0681,FUND_0681,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC457,9,"Investment Detail / Kildare European Partners I, L.P. / 1 Year",,ACTIVE,
OWNER_FUND_0682,fund,REPORTING_FUND,"Kildare European Partners II, L.P.",FUND_0682,FUND_0682,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC457,9,"Investment Detail / Kildare European Partners II, L.P. / 1 Year",,ACTIVE,
OWNER_FUND_0683,fund,REPORTING_FUND,KKR Americas Fund XII L.P.,FUND_0683,FUND_0683,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,5,Consolidated Schedule of Investments / KKR Americas Fund XII L.P. / Cost,,ACTIVE,
OWNER_FUND_0684,fund,REPORTING_FUND,KKR Asian Fund II TE Blocker L.P.,FUND_0684,FUND_0684,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,5,Consolidated Schedule of Investments / KKR Asian Fund II TE Blocker L.P. / Cost,,ACTIVE,
OWNER_FUND_0685,fund,REPORTING_FUND,KKR European Fund V (USD) SCSp,FUND_0685,FUND_0685,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,5,Consolidated Schedule of Investments / KKR European Fund V (USD) SCSp / Cost,,ACTIVE,
OWNER_FUND_0686,fund,REPORTING_FUND,KKR North America Fund XI L.P.,FUND_0686,FUND_0686,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,5,Consolidated Schedule of Investments / KKR North America Fund XI L.P. / Cost,,ACTIVE,
OWNER_FUND_0687,fund,REPORTING_FUND,"KTR Industrial Fund II, LP",FUND_0687,FUND_0687,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,1,"Real Estate Portfolio / KTR Industrial Fund II, LP / Capital Commitment",,ACTIVE,
OWNER_FUND_0688,fund,REPORTING_FUND,KTR Industrial Fund III,FUND_0688,FUND_0688,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,2,Real Estate Portfolio / KTR Industrial Fund III / Capital Commitment,,ACTIVE,
OWNER_FUND_0689,fund,REPORTING_FUND,"L Catterton IX, L.P.",FUND_0689,FUND_0689,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,"Consolidated Schedule of Investments / L Catterton IX, L.P. / Cost",,ACTIVE,
OWNER_FUND_0690,fund,REPORTING_FUND,Land Management Company Resmark,FUND_0690,FUND_0690,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / Land Management Company Resmark / 1-Yr Total Return,,ACTIVE,
OWNER_FUND_0691,fund,REPORTING_FUND,"Landmark Real Estate Partners VII, L.P.",FUND_0691,FUND_0691,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,2,"Real Estate Portfolio / Landmark Real Estate Partners VII, L.P. / Capital Commitment",,ACTIVE,
OWNER_FUND_0692,fund,REPORTING_FUND,LaSalle REIT,FUND_0692,FUND_0692,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,3,REITS / LaSalle REIT / Fair Market Value,,ACTIVE,
OWNER_FUND_0693,fund,REPORTING_FUND,LBA Core Industrial,FUND_0693,FUND_0693,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,3,Separate Accounts / LBA Core Industrial / Fair Market Value,,ACTIVE,
OWNER_FUND_0694,fund,REPORTING_FUND,LBA Logistics Value Fund IX,FUND_0694,FUND_0694,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,2,Real Estate Portfolio / LBA Logistics Value Fund IX / Capital Commitment,,ACTIVE,
OWNER_FUND_0695,fund,REPORTING_FUND,"LBA Logistics Value Fund X, LP",FUND_0695,FUND_0695,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,3,"Separate Accounts / LBA Logistics Value Fund X, LP / Fair Market Value",,ACTIVE,
OWNER_FUND_0696,fund,REPORTING_FUND,"Lee Equity Partners Fund II, L.P.",FUND_0696,FUND_0696,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,5,"Consolidated Schedule of Investments / Lee Equity Partners Fund II, L.P. / Cost",,ACTIVE,
OWNER_FUND_0697,fund,REPORTING_FUND,"Lightspeed Venture Partners IX, L.P.",FUND_0697,FUND_0697,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,5,"Consolidated Schedule of Investments / Lightspeed Venture Partners IX, L.P. / Cost",,ACTIVE,
OWNER_FUND_0699,fund,REPORTING_FUND,Lincoln CIP Industrial Value Add,FUND_0699,FUND_0699,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,2,Real Estate Portfolio / Lincoln CIP Industrial Value Add / Capital Commitment,,ACTIVE,
OWNER_FUND_0700,fund,REPORTING_FUND,Lincoln Holdings,FUND_0700,FUND_0700,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,3,Separate Accounts / Lincoln Holdings / Fair Market Value,,ACTIVE,
OWNER_FUND_0701,fund,REPORTING_FUND,Lincoln Non Mandate,FUND_0701,FUND_0701,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,3,Separate Accounts / Lincoln Non Mandate / Fair Market Value,,ACTIVE,
OWNER_FUND_0702,fund,REPORTING_FUND,Lincoln Timber L.P.,FUND_0702,FUND_0702,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / Lincoln Timber L.P. / 1-Yr Total Return,,ACTIVE,
OWNER_FUND_0703,fund,REPORTING_FUND,Lion Mexico Fund,FUND_0703,FUND_0703,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,1,Real Estate Portfolio / Lion Mexico Fund / Capital Commitment,,ACTIVE,
OWNER_FUND_0704,fund,REPORTING_FUND,"Lion/Simba Investors, L.P.",FUND_0704,FUND_0704,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,5,"Consolidated Schedule of Investments / Lion/Simba Investors, L.P. / Cost",,ACTIVE,
OWNER_FUND_0705,fund,REPORTING_FUND,Lionstone CFO ONE,FUND_0705,FUND_0705,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,3,Separate Accounts / Lionstone CFO ONE / Fair Market Value,,ACTIVE,
OWNER_FUND_0706,fund,REPORTING_FUND,Lionstone CFO One Non Mandate,FUND_0706,FUND_0706,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,3,Separate Accounts / Lionstone CFO One Non Mandate / Fair Market Value,,ACTIVE,
OWNER_FUND_0707,fund,REPORTING_FUND,Lionstone Westloop,FUND_0707,FUND_0707,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,3,Separate Accounts / Lionstone Westloop / Fair Market Value,,ACTIVE,
OWNER_FUND_0708,fund,REPORTING_FUND,"Littlejohn Fund IV, L.P.",FUND_0708,FUND_0708,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,5,"Consolidated Schedule of Investments / Littlejohn Fund IV, L.P. / Cost",,ACTIVE,
OWNER_FUND_0709,fund,REPORTING_FUND,"Littlejohn Fund V, L.P.",FUND_0709,FUND_0709,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,5,"Consolidated Schedule of Investments / Littlejohn Fund V, L.P. / Cost",,ACTIVE,
OWNER_FUND_0710,fund,REPORTING_FUND,Lone Star Fund I,FUND_0710,FUND_0710,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,1,Real Estate Portfolio / Lone Star Fund I / Capital Commitment,,ACTIVE,
OWNER_FUND_0711,fund,REPORTING_FUND,Lone Star Fund II,FUND_0711,FUND_0711,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,1,Real Estate Portfolio / Lone Star Fund II / Capital Commitment,,ACTIVE,
OWNER_FUND_0712,fund,REPORTING_FUND,Lone Star Fund III,FUND_0712,FUND_0712,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,1,Real Estate Portfolio / Lone Star Fund III / Capital Commitment,,ACTIVE,
