lineage_id,target_table,target_record_id,target_field,target_value,provenance_type,source_table,source_record_id,source_document_id,source_anchor,formula_id,synthetic_parameter_set_id,imputation_method,precedence,notes
LIN_DB58FC5639D7AD34C042,benchmark_returns,RET_SPY_19930201,*row,0.0071125790028,DERIVED,benchmark_return_candidates,RET_SPY_19930201,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930201; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_5D31551BC516E2D8E9A7,fund_periods,FPRINT_0475A5B6BFEA6F4E6495,management_fee_period,1052305.161169,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_ED03AB6B5BE031175978,fund_periods,FPRINT_0475A5B6BFEA6F4E6495,other_expenses_period,175384.193528,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_8D88F4D89F4AEF4ACC60,fund_periods,FPRINT_0475A5B6BFEA6F4E6495,ending_nav,98343807.366167,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_8D9A62887791F32510C2,fund_periods,FPRINT_0475A5B6BFEA6F4E6495,period_return,0.1205227702,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_29E658B4CC4D640EBB6D,fund_periods,FPRINT_0475A5B6BFEA6F4E6495,benchmark_return,0.2038617761,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_914737CA4BD0B3D01548,fund_periods,FPRINT_0475A5B6BFEA6F4E6495,fund_size,350768387.056463,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_53150E642766701930BF,fund_periods,FPRINT_0475A5B6BFEA6F4E6495,vintage_year,2006,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_6ED533DFB6693277D8B7,fund_periods,FPRINT_0475A5B6BFEA6F4E6495,strategy,Secondary Investments,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_5219BF67C64002786751,fund_periods,FPRINT_0475A5B6BFEA6F4E6495,sub_strategy,Multi-Strategy,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_2E823E79FC7EE6E71EB2,fund_periods,FPRINT_3A84B097575BF5891CB8,commitment,556609487.127497,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_2FCD7BEEFC64C4CDED4A,fund_periods,FPRINT_3A84B097575BF5891CB8,paid_in_capital_itd,536828409.627654,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_C9D62AA4087E23BF5A75,fund_periods,FPRINT_3A84B097575BF5891CB8,distributions_itd,151765445.276721,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_6CA0CA0050C715623C2C,fund_periods,FPRINT_3A84B097575BF5891CB8,nav,480387146.912144,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_15DE471100654EF065E2,fund_periods,FPRINT_3A84B097575BF5891CB8,unfunded_commitment,19781077.499843,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_A89CD6D3637D3A9AA2B6,fund_periods,FPRINT_3A84B097575BF5891CB8,recallable_distributions_itd,0.000000,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_8B4C49CE0CE7BEE360C5,fund_periods,FPRINT_3A84B097575BF5891CB8,dpi,0.2827075515,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_9791D7E5E6C540EBEFF2,fund_periods,FPRINT_3A84B097575BF5891CB8,rvpi,0.8948616323,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_5BA6D43EE3EE6A21E6D9,fund_periods,FPRINT_3A84B097575BF5891CB8,tvpi,1.1775691838,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_430F620E5744F4C55B0E,fund_periods,FPRINT_3A84B097575BF5891CB8,calculated_irr,0.0416164919,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_C0701F7A27B0A1AA8B75,fund_periods,FPRINT_3A84B097575BF5891CB8,beginning_nav,441956175.159173,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_4D455E08FF5848B826C3,fund_periods,FPRINT_3A84B097575BF5891CB8,contributions_period,16104852.288830,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_72E75855873949992E1B,fund_periods,FPRINT_3A84B097575BF5891CB8,distributions_period,6070617.811069,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_3AF15563153D68818DF7,fund_periods,FPRINT_3A84B097575BF5891CB8,realized_gain_period,13031717.705443,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_6DD44793BA71C65FD990,fund_periods,FPRINT_3A84B097575BF5891CB8,unrealized_gain_period,12009678.672804,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_6DF607C6A5682F83F751,fund_periods,FPRINT_3A84B097575BF5891CB8,net_income_period,5303474.101910,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_4B20018DC4A7124E02EC,fund_periods,FPRINT_3A84B097575BF5891CB8,management_fee_period,1669828.461382,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_5B83050B30F1815CD971,fund_periods,FPRINT_3A84B097575BF5891CB8,other_expenses_period,278304.743564,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_6DB50801AE02E1B9825F,fund_periods,FPRINT_3A84B097575BF5891CB8,ending_nav,480387146.912144,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_8342D058A496995E5139,fund_periods,FPRINT_3A84B097575BF5891CB8,period_return,0.0642523826,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_C06AB74C44D3FF3B195D,fund_periods,FPRINT_3A84B097575BF5891CB8,benchmark_return,0.2038617761,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_07711BC24CB3C93F6847,fund_periods,FPRINT_3A84B097575BF5891CB8,fund_size,556609487.127497,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_2C6EF0D5E7E716313249,fund_periods,FPRINT_3A84B097575BF5891CB8,vintage_year,2021,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_852574D37F7732A61943,fund_periods,FPRINT_3A84B097575BF5891CB8,strategy,Secondary Investments,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_F96B6433B6EFFAE0F199,fund_periods,FPRINT_3A84B097575BF5891CB8,sub_strategy,Multi-Strategy,SYNTHETIC,fund_periods,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_E9F59066377BBA67EC64,fund_periods,FPRINT_056ECCA7082D6FCE552D,commitment,150000000.000000,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_A29BB8509EF50C359085,fund_periods,FPRINT_056ECCA7082D6FCE552D,paid_in_capital_itd,147000000.000000,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_5380E36316A547B83063,fund_periods,FPRINT_056ECCA7082D6FCE552D,distributions_itd,106777559.055118,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_2D01E8FFE7A9A2B17CC1,fund_periods,FPRINT_056ECCA7082D6FCE552D,nav,53417716.535433,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_28DC6147C7CA3D0BBAC4,fund_periods,FPRINT_056ECCA7082D6FCE552D,unfunded_commitment,3000000.000000,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_0380C47E80AF36391C72,fund_periods,FPRINT_056ECCA7082D6FCE552D,recallable_distributions_itd,0.000000,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_C3FB0DD5E6DF418F00A9,fund_periods,FPRINT_056ECCA7082D6FCE552D,dpi,0.7263779528,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_9A8F444FD8F1AEE46510,fund_periods,FPRINT_056ECCA7082D6FCE552D,rvpi,0.3633858268,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_4E22DBCA432C280A5793,fund_periods,FPRINT_056ECCA7082D6FCE552D,tvpi,1.0897637795,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_8D9B55BABE3435CE0C5F,fund_periods,FPRINT_056ECCA7082D6FCE552D,calculated_irr,0.0118231937,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_860A5BEA59F5F8B13127,fund_periods,FPRINT_056ECCA7082D6FCE552D,beginning_nav,49144299.212598,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_63C15C672BF45270B94E,fund_periods,FPRINT_056ECCA7082D6FCE552D,contributions_period,4410000.000000,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_D6158D22808F56F22DC3,fund_periods,FPRINT_056ECCA7082D6FCE552D,distributions_period,4271102.362205,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_A5AB494B1CF6876B9D39,fund_periods,FPRINT_056ECCA7082D6FCE552D,realized_gain_period,2734345.181102,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_63A16914CC064476A4D9,fund_periods,FPRINT_056ECCA7082D6FCE552D,unrealized_gain_period,1335442.913386,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_FBB5124359A5AE839F77,fund_periods,FPRINT_056ECCA7082D6FCE552D,net_income_period,589731.590551,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_59A51E8D8CAFA8130443,fund_periods,FPRINT_056ECCA7082D6FCE552D,management_fee_period,450000.000000,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_9112FE76C4718AF0175F,fund_periods,FPRINT_056ECCA7082D6FCE552D,other_expenses_period,75000.000000,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_5D03E6F0212EACCACC4F,fund_periods,FPRINT_056ECCA7082D6FCE552D,ending_nav,53417716.535433,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_D421AF9A3160654B626B,fund_periods,FPRINT_056ECCA7082D6FCE552D,period_return,0.0841301993,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_59FEAE869463C0903BFC,fund_periods,FPRINT_056ECCA7082D6FCE552D,benchmark_return,0.2038617761,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_FEFFE1BC3042B3989E1E,fund_periods,FPRINT_056ECCA7082D6FCE552D,fund_size,232937834.713141,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_8EE8F00317DD777CE029,fund_periods,FPRINT_056ECCA7082D6FCE552D,vintage_year,2015,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_CC1701A4BD679B54C4D1,fund_periods,FPRINT_056ECCA7082D6FCE552D,strategy,Real Estate,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_B8A50249AD36BB70C71A,fund_periods,FPRINT_056ECCA7082D6FCE552D,sub_strategy,Diversified Real Estate,SYNTHETIC,fund_periods,FP_cf97dbfa53272280,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_EC833B9F8AF1DD89C26B,fund_periods,FPRINT_0A734BAC2CC1E3E4677B,commitment,150000000.000000,SYNTHETIC,fund_periods,FP_fa5e31c723fbebe4,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
LIN_B717E860A46B0B1F247C,fund_periods,FPRINT_0A734BAC2CC1E3E4677B,paid_in_capital_itd,146063550.384084,SYNTHETIC,fund_periods,FP_fa5e31c723fbebe4,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,INTEGRATED_COMPLETION_V1,DETERMINISTIC_SAME_FUND_COMPLETION_V1,EXTRACTED_THEN_DERIVED_THEN_SYNTHETIC,This is a new analytical-period cell; no extracted cell was overwritten.
