"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q3 2013","TVPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q3 2013","","tvpi","TVPI","1.17x","x","","","","","Q3 2013 (21.65) 16.87 (4.77) 278.85 1.17x 6.75% 0.36x 0.81x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q3 2013","IRR","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q3 2013","","irr","IRR","6.75%","%","","","","","Q3 2013 (21.65) 16.87 (4.77) 278.85 1.17x 6.75% 0.36x 0.81x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q3 2013","DPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q3 2013","","dpi","DPI","0.36x","x","","","","","Q3 2013 (21.65) 16.87 (4.77) 278.85 1.17x 6.75% 0.36x 0.81x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q3 2013","RVPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q3 2013","","rvpi","RVPI","0.81x","x","","","","","Q3 2013 (21.65) 16.87 (4.77) 278.85 1.17x 6.75% 0.36x 0.81x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q4 2013","Reported Market Value","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q4 2013","$ Millions","nav","Reported Market Value","295.79","","","","","","Q4 2013 (33.78) 27.92 (5.86) 295.79 1.19x 7.34% 0.40x 0.79x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q4 2013","TVPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q4 2013","","tvpi","TVPI","1.19x","x","","","","","Q4 2013 (33.78) 27.92 (5.86) 295.79 1.19x 7.34% 0.40x 0.79x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q4 2013","IRR","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q4 2013","","irr","IRR","7.34%","%","","","","","Q4 2013 (33.78) 27.92 (5.86) 295.79 1.19x 7.34% 0.40x 0.79x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q4 2013","DPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q4 2013","","dpi","DPI","0.40x","x","","","","","Q4 2013 (33.78) 27.92 (5.86) 295.79 1.19x 7.34% 0.40x 0.79x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q4 2013","RVPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q4 2013","","rvpi","RVPI","0.79x","x","","","","","Q4 2013 (33.78) 27.92 (5.86) 295.79 1.19x 7.34% 0.40x 0.79x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q1 2014","Reported Market Value","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q1 2014","$ Millions","nav","Reported Market Value","348.63","","","","","","Q1 2014 (68.40) 22.34 (46.06) 348.63 1.17x 7.43% 0.39x 0.78x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q1 2014","TVPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q1 2014","","tvpi","TVPI","1.17x","x","","","","","Q1 2014 (68.40) 22.34 (46.06) 348.63 1.17x 7.43% 0.39x 0.78x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q1 2014","IRR","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q1 2014","","irr","IRR","7.43%","%","","","","","Q1 2014 (68.40) 22.34 (46.06) 348.63 1.17x 7.43% 0.39x 0.78x","actual","","ADJUDICATOR","ADDED"
